customer_id,first_name,last_name,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,sex,age
1961,Licha,Lyes,10,1960-11-22,Physical Therapy Assistant,,Mass Customer,N,Yes,15.0,F,56
1962,Paddie,Grunder,13,1977-11-01,Sales Representative,Retail,Mass Customer,N,Yes,22.0,M,39
1963,Syman,Trimnell,81,1998-03-18,Biostatistician I,Argiculture,Mass Customer,N,Yes,4.0,M,18
1964,Cara,Campbell-Dunlop,60,1964-06-19,Mechanical Systems Engineer,Financial Services,Affluent Customer,N,Yes,9.0,F,52
1965,Bendicty,Powrie,81,1973-12-14,Web Designer III,Retail,Mass Customer,N,Yes,3.0,M,43
1966,Moshe,Nicholl,75,1993-10-31,,Financial Services,High Net Worth,N,No,3.0,M,23
1967,Nomi,,88,1985-11-19,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,17.0,F,31
1968,Frederica,Hughman,31,1994-06-12,Librarian,Entertainment,Mass Customer,N,No,1.0,F,22
1969,Dimitry,Kunkler,54,1961-07-06,Teacher,IT,Mass Customer,N,Yes,19.0,M,55
1970,Carl,Eyre,51,1982-08-23,Desktop Support Technician,Manufacturing,Mass Customer,N,No,7.0,M,34
1971,Mariel,Dyke,49,1998-02-10,,Manufacturing,Mass Customer,N,Yes,4.0,F,18
1972,Obed,Pauler,12,1989-07-14,,IT,Mass Customer,N,Yes,2.0,M,27
1973,Fanni,Liffe,52,1980-01-11,Media Manager IV,Financial Services,High Net Worth,N,No,5.0,F,36
1974,Aharon,Moller,67,1958-06-15,Administrative Officer,,Mass Customer,N,Yes,15.0,M,58
1975,Tommie,Midden,39,1965-10-19,Product Engineer,Health,Affluent Customer,N,No,4.0,F,51
1976,Letitia,Coan,84,1975-08-16,Product Engineer,Manufacturing,Mass Customer,N,No,11.0,F,41
1977,Myrtia,Paschke,28,1977-10-04,,Manufacturing,Mass Customer,N,Yes,5.0,F,39
1978,Marge,Skerm,53,1955-01-06,Dental Hygienist,Health,Mass Customer,N,No,16.0,F,61
1979,Ephrem,Cariss,98,1960-05-15,Statistician III,Manufacturing,Mass Customer,N,Yes,11.0,M,56
1980,Kenneth,Viall,97,1992-06-20,Food Chemist,Health,High Net Worth,N,Yes,7.0,M,24
1981,Calv,Zelland,62,1986-01-30,Sales Associate,,Affluent Customer,N,No,12.0,M,30
1982,Julee,Hallewell,80,1968-03-30,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,16.0,F,48
1983,Kimberlee,Soonhouse,6,1963-03-10,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,18.0,F,53
1984,Hewett,Alessandretti,70,1999-06-01,Information Systems Manager,Health,Mass Customer,N,Yes,1.0,M,17
1985,Chrysler,Longstaffe,1,1978-12-02,Computer Systems Analyst I,,Mass Customer,N,Yes,16.0,F,38
1986,Melania,Ruske,53,1981-12-30,,Retail,Mass Customer,N,No,16.0,F,35
1987,Jacobo,Rosenblum,56,1956-06-08,Research Associate,Health,Affluent Customer,N,No,8.0,M,60
1988,Kelwin,Goldsmith,27,1957-04-15,Recruiting Manager,Property,Mass Customer,N,No,8.0,M,59
1989,Emalee,Guitel,46,1973-07-21,Graphic Designer,Property,High Net Worth,N,Yes,17.0,F,43
1990,Mira,Askham,9,,Senior Financial Analyst,Financial Services,High Net Worth,N,No,,U,
1991,Tobe,Godrich,35,1993-09-27,Research Nurse,Health,Mass Customer,N,Yes,8.0,M,23
1992,Shanta,Attrill,28,1995-10-21,Web Developer I,Manufacturing,Mass Customer,N,Yes,3.0,F,21
1993,Agustin,Isworth,82,1980-07-27,Accounting Assistant II,,High Net Worth,N,Yes,3.0,M,36
1994,Gray,McLorinan,71,1986-04-25,,Manufacturing,High Net Worth,N,No,11.0,F,30
1995,Mabel,Sallter,6,1969-03-26,Automation Specialist II,,Mass Customer,N,Yes,11.0,F,47
1996,Filmer,Furby,4,1985-12-29,Structural Engineer,Manufacturing,Mass Customer,N,No,4.0,M,31
1997,Tedmund,Simonsson,57,1996-09-27,Structural Engineer,,Mass Customer,N,No,5.0,M,20
1998,Hamil,Britch,13,1975-03-26,Media Manager IV,Manufacturing,High Net Worth,N,No,21.0,M,41
1999,Raquel,Bamlett,6,1962-08-16,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,7.0,F,54
2000,Kain,Rene,68,,Assistant Professor,IT,High Net Worth,N,Yes,,U,
2001,Mada,Martinho,21,1977-10-06,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,F,39
2002,Matilde,Hamsher,55,1971-06-20,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,12.0,F,45
2003,Lilli,Hargey,80,1962-06-21,Statistician III,Manufacturing,High Net Worth,N,Yes,8.0,F,54
2004,Brandy,Showering,16,1963-06-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,M,53
2005,Marina,McElwee,41,1978-08-20,Accountant I,Manufacturing,High Net Worth,N,No,17.0,F,38
2006,Hyacinthia,Tuley,33,1999-10-04,Senior Developer,Property,High Net Worth,N,Yes,2.0,F,17
2007,Gail,Scarrisbrick,8,1970-04-13,Programmer I,Manufacturing,Mass Customer,N,Yes,15.0,M,46
2008,Jamill,Cudd,77,1993-07-27,Analyst Programmer,Financial Services,Mass Customer,N,Yes,3.0,M,23
2009,Neilla,Castrillo,19,1960-03-16,Staff Accountant IV,Health,Affluent Customer,N,Yes,19.0,F,56
2010,Duff,Guyer,88,1974-01-31,Data Coordiator,Manufacturing,High Net Worth,N,Yes,7.0,M,42
2011,Guthrie,MacAne,68,1978-01-22,VP Sales,Manufacturing,High Net Worth,N,Yes,12.0,M,38
2012,Maisey,Lavell,55,1972-09-07,Health Coach I,Health,High Net Worth,N,No,4.0,F,44
2013,Marge,Girault,99,1995-08-10,Registered Nurse,Health,Affluent Customer,N,Yes,19.0,F,21
2014,Sandye,Avraam,49,1990-05-25,Associate Professor,Manufacturing,Mass Customer,N,Yes,8.0,F,26
2015,Charyl,Sibson,6,1974-02-19,Health Coach IV,Health,Affluent Customer,N,No,7.0,F,42
2016,Laraine,Merioth,89,1998-11-19,Executive Secretary,Retail,Affluent Customer,N,Yes,1.0,F,18
2017,Ezri,Sadry,67,1995-02-11,Programmer II,Financial Services,Affluent Customer,N,Yes,6.0,M,21
2018,Richie,Matts,80,1963-01-30,Senior Developer,Financial Services,Affluent Customer,N,No,12.0,M,53
2019,Neda,Perkis,48,1953-09-13,VP Marketing,Entertainment,High Net Worth,N,No,17.0,F,63
2020,Portia,Proudlock,50,1971-05-06,Biostatistician IV,Property,Affluent Customer,N,Yes,14.0,F,45
2021,Ulrica,Abelwhite,31,,Software Test Engineer I,IT,High Net Worth,N,Yes,,U,
2022,Mortimer,Iremonger,79,1982-07-03,,IT,Affluent Customer,N,No,7.0,M,34
2023,Marco,Denziloe,15,1971-01-11,Associate Professor,,High Net Worth,N,No,10.0,M,45
2024,Elinor,Biggerstaff,69,2000-07-14,VP Sales,IT,Mass Customer,N,Yes,2.0,F,16
2025,Agosto,Thon,59,1982-04-15,VP Quality Control,,Mass Customer,N,Yes,3.0,M,34
2026,Anabelle,Rogerson,62,1987-09-18,Structural Engineer,Property,Mass Customer,N,Yes,7.0,F,29
2027,Whitney,Dahle,89,1964-09-02,VP Product Management,,High Net Worth,N,No,10.0,M,52
2028,Cathy,Parmley,25,1976-12-10,Director of Sales,Retail,Affluent Customer,N,Yes,18.0,F,40
2029,Charlie,Hastilow,10,1992-03-10,Nurse,Manufacturing,Mass Customer,N,No,7.0,M,24
2030,Xymenes,Sprull,3,1961-01-09,Administrative Officer,Property,High Net Worth,N,No,15.0,M,55
2031,Philbert,Albone,99,1987-01-21,Geologist III,,Mass Customer,N,No,12.0,M,29
2032,Theodore,Chicchelli,98,1983-09-09,Quality Control Specialist,Property,Mass Customer,N,Yes,9.0,M,33
2033,Mar,Philippon,36,1971-08-31,Dental Hygienist,Health,High Net Worth,N,No,10.0,M,45
2034,June,Haslam,87,1974-01-10,Speech Pathologist,Manufacturing,Mass Customer,N,No,8.0,F,42
2035,Kylie,Terese,40,1979-06-01,Senior Developer,Health,Mass Customer,N,No,19.0,M,37
2036,Alix,Gilliland,11,1977-04-29,,,Mass Customer,N,No,17.0,F,39
2037,Irwin,Ryall,19,1989-01-04,VP Marketing,IT,Mass Customer,N,No,6.0,M,27
2038,Fae,Done,9,1959-11-26,Structural Engineer,Financial Services,Mass Customer,N,Yes,5.0,F,57
2039,Laureen,Blower,38,1978-03-26,Senior Developer,IT,High Net Worth,N,Yes,7.0,F,38
2040,Gal,Scardafield,25,1969-09-05,VP Sales,Retail,Affluent Customer,N,Yes,12.0,M,47
2041,Mort,Heath,52,1957-10-27,VP Accounting,Financial Services,Mass Customer,N,No,17.0,M,59
2042,Bendix,Cooke,65,1968-08-14,Registered Nurse,Health,Mass Customer,N,No,17.0,M,48
2043,Veronike,Clampett,67,1977-09-05,Software Consultant,,Mass Customer,N,No,7.0,F,39
2044,Leyla,Eddington,84,1998-08-02,Quality Engineer,Health,Mass Customer,N,Yes,1.0,F,18
2045,Hermina,Franzel,15,1984-07-03,VP Sales,Financial Services,High Net Worth,N,No,15.0,F,32
2046,Charis,Maas,3,1959-07-27,Marketing Manager,,Mass Customer,N,Yes,13.0,F,57
2047,Kirsten,Slegg,45,1975-04-13,Paralegal,Financial Services,Affluent Customer,N,Yes,21.0,F,41
2048,Sorcha,Genthner,22,1960-04-13,Financial Advisor,Financial Services,High Net Worth,N,No,13.0,F,56
2049,Jud,Purchon,21,1962-02-12,Assistant Professor,Manufacturing,High Net Worth,N,No,5.0,M,54
2050,Opal,Costa,22,1954-06-26,Business Systems Development Analyst,,Mass Customer,N,Yes,5.0,F,62
2051,Teresita,Drinnan,8,1959-06-15,Geological Engineer,Manufacturing,Affluent Customer,N,No,20.0,F,57
2052,Ganny,Sealeaf,5,1955-11-30,,Retail,Mass Customer,N,Yes,8.0,M,61
2053,Horatius,Dufton,7,1978-05-28,,Financial Services,Affluent Customer,N,Yes,11.0,M,38
2054,Horace,Gilpillan,12,,,Manufacturing,Mass Customer,N,Yes,22.0,M,
2055,Harmon,Bakster,46,1980-09-14,Administrative Assistant III,Retail,High Net Worth,N,No,7.0,M,36
2056,Cristin,Smoughton,65,1986-03-04,Biostatistician IV,Property,High Net Worth,N,No,22.0,F,30
2057,Elianora,Sally,99,1959-10-04,Accounting Assistant IV,Manufacturing,Affluent Customer,N,Yes,15.0,F,57
2058,Ronna,Wickersham,99,1978-02-04,Database Administrator I,Argiculture,High Net Worth,N,No,7.0,F,38
2059,Kylen,Gimson,21,1977-02-15,Graphic Designer,,High Net Worth,N,No,12.0,F,39
2060,Constancia,Akram,17,1959-01-23,Statistician II,Financial Services,Mass Customer,N,No,17.0,F,57
2061,Loralyn,,71,1983-01-24,Technical Writer,Manufacturing,High Net Worth,N,No,4.0,F,33
2062,Guillermo,Kolakovic,67,1976-08-19,Junior Executive,Retail,Mass Customer,N,No,18.0,M,40
2063,Benny,Crudge,55,1963-06-17,Clinical Specialist,Health,Affluent Customer,N,No,16.0,M,53
2064,Reynard,Jaffrey,99,1969-05-19,VP Marketing,Health,Mass Customer,N,Yes,18.0,M,47
2065,Silvio,Henrichs,66,1978-03-13,Technical Writer,Retail,Mass Customer,N,Yes,12.0,M,38
2066,Skipp,McLarens,91,1969-12-21,Food Chemist,Health,High Net Worth,N,Yes,12.0,M,47
2067,Slade,Mulvin,81,1979-05-05,Registered Nurse,Health,Mass Customer,N,No,17.0,M,37
2068,Wandie,Nare,23,1956-08-08,Account Representative I,,High Net Worth,N,No,8.0,F,60
2069,Sol,Holdron,32,,Software Test Engineer IV,IT,Mass Customer,N,Yes,,U,
2070,Tiphany,Leppington,0,1981-12-05,Recruiting Manager,,Mass Customer,N,No,8.0,F,35
2071,Ardis,Ramelet,69,1978-02-07,,,Mass Customer,N,No,10.0,F,38
2072,Margie,Tillyer,30,1960-04-20,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9.0,F,56
2073,Linea,,87,1974-01-30,,Manufacturing,High Net Worth,N,Yes,10.0,F,42
2074,Roslyn,Rawdall,90,1997-06-11,,Financial Services,Mass Customer,N,No,4.0,F,19
2075,Devondra,Jovis,95,1973-04-23,Environmental Tech,Manufacturing,Mass Customer,N,No,8.0,F,43
2076,Beatriz,Tweddle,73,1969-06-03,Assistant Manager,Manufacturing,Mass Customer,N,Yes,5.0,F,47
2077,Tobe,Lindroos,67,1992-02-26,Cost Accountant,Financial Services,Mass Customer,N,Yes,7.0,F,24
2078,Joice,Govett,15,1989-08-30,Computer Systems Analyst III,Manufacturing,Mass Customer,N,No,3.0,F,27
2079,Eda,,49,1956-07-29,Account Executive,,High Net Worth,N,No,11.0,F,60
2080,Rosamond,Sainer,15,1959-08-07,Human Resources Assistant IV,,High Net Worth,N,No,17.0,F,57
2081,Gelya,Coaker,69,1972-06-21,Senior Editor,Financial Services,Mass Customer,N,No,13.0,F,44
2082,Sybyl,Beekman,38,1979-12-07,Legal Assistant,Health,Affluent Customer,N,Yes,19.0,F,37
2083,Karee,Ortler,5,1980-07-18,,,Mass Customer,N,No,4.0,F,36
2084,Britni,Menguy,6,1986-10-03,,IT,Mass Customer,N,Yes,17.0,F,30
2085,Carolynn,Samsin,83,1956-05-03,Pharmacist,Health,Mass Customer,N,No,11.0,F,60
2086,Gayle,Cockerell,68,1997-01-03,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1.0,M,19
2087,Yehudi,Sandon,76,1969-06-08,Administrative Officer,IT,Mass Customer,N,Yes,15.0,M,47
2088,Ernie,Wankel,2,1969-10-09,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,14.0,M,47
2089,Erie,Ballston,93,1958-01-07,Safety Technician I,Financial Services,High Net Worth,N,No,15.0,M,58
2090,Stanton,Schimoni,63,1964-12-05,Help Desk Technician,Financial Services,Mass Customer,N,Yes,17.0,M,52
2091,Dominga,Crosfield,27,1980-06-22,Office Assistant II,Argiculture,Mass Customer,N,No,9.0,F,36
2092,Stavros,Hazelby,14,1977-12-22,Safety Technician IV,Manufacturing,High Net Worth,N,No,18.0,M,39
2093,Salem,Doiley,94,1999-09-10,Programmer II,Financial Services,High Net Worth,N,No,2.0,M,17
2094,Merle,Pesticcio,15,1984-01-27,Biostatistician IV,,Mass Customer,N,No,16.0,M,32
2095,Anette,Guerreiro,69,1989-11-13,Account Executive,Manufacturing,Affluent Customer,N,No,8.0,F,27
2096,Torrie,Smartman,74,1969-05-21,Programmer III,Telecommunications,High Net Worth,N,Yes,12.0,F,47
2097,Web,Decaze,38,1988-04-08,Recruiter,Telecommunications,Mass Customer,N,No,21.0,M,28
2098,Ame,Tossell,82,1969-12-13,Dental Hygienist,Health,High Net Worth,N,No,16.0,F,47
2099,Mikel,McKechnie,40,1959-10-03,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,19.0,M,57
2100,Der,Blatcher,34,1978-05-30,Marketing Assistant,IT,Mass Customer,N,No,14.0,M,38
2101,Maryann,,71,1998-03-08,General Manager,,Mass Customer,N,Yes,2.0,F,18
2102,Carl,Penquet,80,1976-01-08,Senior Editor,,Affluent Customer,N,No,5.0,M,40
2103,Jayme,Hendin,94,1975-09-22,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,18.0,M,41
2104,Livy,Roote,31,1979-01-29,Structural Analysis Engineer,Financial Services,Mass Customer,N,No,11.0,F,37
2105,Terrance,Goligher,29,1971-11-11,Food Chemist,Health,High Net Worth,N,Yes,6.0,M,45
2106,Antons,Ley,91,1970-03-19,Project Manager,Financial Services,High Net Worth,N,Yes,13.0,M,46
2107,Dre,Ferrillo,2,1992-07-10,Biostatistician IV,IT,Affluent Customer,N,Yes,4.0,F,24
2108,Michel,O'Halligan,41,1985-11-24,Software Test Engineer IV,Property,Mass Customer,N,Yes,18.0,F,31
2109,Grazia,Vinson,14,1965-04-13,Account Representative II,Health,High Net Worth,N,Yes,18.0,F,51
2110,Gard,Marris,29,1973-07-31,Human Resources Assistant III,Manufacturing,High Net Worth,N,No,14.0,M,43
2111,Ellis,Vokes,98,1973-12-28,Speech Pathologist,Property,Affluent Customer,N,Yes,12.0,M,43
2112,Aubrie,Glaum,64,1993-05-17,Accounting Assistant I,Financial Services,Mass Customer,N,Yes,6.0,F,23
2113,Nita,Bushell,91,1972-01-06,Internal Auditor,Manufacturing,Affluent Customer,N,No,17.0,F,44
2114,Erick,Caveill,78,1954-11-29,Safety Technician III,Argiculture,High Net Worth,N,No,19.0,M,62
2115,Shannon,Pflieger,17,1975-08-31,Food Chemist,Health,Mass Customer,N,Yes,17.0,M,41
2116,Wyndham,Ecob,81,1979-01-20,Research Associate,Financial Services,Affluent Customer,N,Yes,9.0,M,37
2117,Llywellyn,Christall,76,1995-06-14,Computer Systems Analyst I,Health,Affluent Customer,N,No,3.0,M,21
2118,Ulrick,Calyton,29,1978-07-22,Developer III,,High Net Worth,N,No,7.0,M,38
2119,Dorise,Bellon,51,1985-03-01,Senior Cost Accountant,Financial Services,Mass Customer,N,No,17.0,F,31
2120,Clare,Attoe,80,1997-01-03,Web Designer III,Manufacturing,Mass Customer,N,No,1.0,M,19
2121,Clarita,Jaqueminet,35,1989-02-15,Nurse,Financial Services,Mass Customer,N,Yes,22.0,F,27
2122,Osborne,Nawton,85,1973-01-27,Registered Nurse,Health,High Net Worth,N,Yes,11.0,M,43
2123,Shirley,Negal,36,1993-03-19,Software Engineer II,Manufacturing,Affluent Customer,N,No,2.0,F,23
2124,Damien,Bartczak,17,1978-01-30,,Retail,High Net Worth,N,No,18.0,M,38
2125,Laurene,Linstead,9,1975-01-27,VP Quality Control,Financial Services,High Net Worth,N,No,18.0,F,41
2126,Hugibert,Getcliff,65,1958-03-29,Product Engineer,Health,Mass Customer,N,Yes,17.0,M,58
2127,Wanids,Baudet,66,1974-02-15,Web Designer I,Manufacturing,Mass Customer,N,No,7.0,F,42
2128,Gregorius,Cockram,31,1976-09-25,Data Coordiator,Property,Affluent Customer,N,Yes,16.0,M,40
2129,Barron,Waszkiewicz,26,1980-10-07,Electrical Engineer,Manufacturing,High Net Worth,N,No,3.0,M,36
2130,Evangelina,Coxhell,95,1990-01-01,Structural Engineer,Property,High Net Worth,N,Yes,16.0,F,27
2131,Nettle,Painter,12,1971-03-21,Payment Adjustment Coordinator,,Mass Customer,N,Yes,7.0,F,45
2132,Davina,Dougary,16,1985-02-02,Human Resources Manager,Financial Services,High Net Worth,N,Yes,22.0,F,31
2133,Clarissa,Blaisdale,44,1998-01-20,General Manager,Financial Services,High Net Worth,N,No,3.0,F,18
2134,Crosby,Ruoff,16,2000-02-21,Nurse,Manufacturing,Affluent Customer,N,No,2.0,M,16
2135,Teador,Laurant,97,1980-09-18,Structural Engineer,,Mass Customer,N,Yes,15.0,M,36
2136,Heather,Golsworthy,21,1965-07-12,Office Assistant I,Health,High Net Worth,N,Yes,5.0,F,51
2137,Renie,,46,1971-06-22,Chemical Engineer,Manufacturing,Affluent Customer,N,No,5.0,F,45
2138,Jonell,Gon,23,1978-11-28,Graphic Designer,Manufacturing,High Net Worth,N,No,15.0,F,38
2139,Carolina,Brands,87,1982-02-06,Accountant II,IT,Affluent Customer,N,Yes,7.0,F,34
2140,Hilario,Ramsdell,59,1976-09-30,Help Desk Operator,Telecommunications,High Net Worth,N,No,21.0,M,40
2141,Georgie,Bruggen,50,1964-08-21,Programmer I,Financial Services,High Net Worth,N,Yes,4.0,F,52
2142,Marti,McComish,61,1979-07-02,Biostatistician IV,,Affluent Customer,N,No,7.0,F,37
2143,Napoleon,Terron,53,1963-12-23,Business Systems Development Analyst,,High Net Worth,N,Yes,10.0,M,53
2144,Maureene,Kingstne,12,1978-04-11,Office Assistant IV,Property,Mass Customer,N,Yes,9.0,F,38
2145,Adrea,Quittonden,44,1959-11-11,Librarian,Entertainment,Affluent Customer,N,Yes,19.0,F,57
2146,Timmie,Lenden,75,1967-01-25,,,Mass Customer,N,No,13.0,M,49
2147,Franzen,Kielty,42,1998-11-04,Engineer IV,,High Net Worth,N,Yes,1.0,M,18
2148,Annis,Freeth,78,1989-03-20,Engineer I,Manufacturing,Mass Customer,N,Yes,15.0,F,27
2149,Lana,Druce,26,1978-05-19,Professor,,High Net Worth,N,No,6.0,F,38
2150,Huntlee,Pashba,75,1959-09-05,,Retail,Affluent Customer,N,Yes,8.0,M,57
2151,Herrick,Gammett,9,1986-10-23,,Entertainment,Affluent Customer,N,No,6.0,M,30
2152,Junina,Labone,40,1968-11-05,Database Administrator III,Manufacturing,Mass Customer,N,Yes,19.0,F,48
2153,Jimmy,,22,1986-10-13,Financial Analyst,Financial Services,Mass Customer,N,No,10.0,M,30
2154,Bird,Bolf,86,1980-01-08,Chemical Engineer,Manufacturing,High Net Worth,N,No,6.0,F,36
2155,Fayth,Millions,24,1964-01-09,Data Coordiator,,Mass Customer,N,No,14.0,F,52
2156,Darill,Mowday,96,1977-04-08,Desktop Support Technician,Retail,Mass Customer,N,Yes,18.0,M,39
2157,Alidia,Petyankin,52,1978-01-30,Community Outreach Specialist,Property,Mass Customer,N,No,19.0,F,38
2158,Caesar,Begbie,11,1960-12-18,Physical Therapy Assistant,Entertainment,Mass Customer,N,No,6.0,M,56
2159,Godfrey,Bottini,19,1963-10-05,,,High Net Worth,N,Yes,6.0,M,53
2160,Kettie,Cantopher,64,1971-06-26,Recruiter,Health,Mass Customer,N,Yes,15.0,F,45
2161,Tommie,Mardle,35,1998-01-14,,Financial Services,Mass Customer,N,No,4.0,M,18
2162,Andrew,Blunt,49,1974-05-09,Paralegal,Financial Services,High Net Worth,N,Yes,10.0,M,42
2163,Tim,Guilliatt,41,1996-12-25,VP Product Management,,Mass Customer,N,Yes,6.0,M,20
2164,Toinette,Clementson,12,1973-08-16,Financial Analyst,Financial Services,Mass Customer,N,Yes,18.0,F,43
2165,Marlie,Teesdale,16,,Civil Engineer,Manufacturing,Affluent Customer,N,No,,U,
2166,Mareah,Woodnutt,78,1984-11-09,Nurse,Property,Mass Customer,N,No,16.0,F,32
2167,Laina,Semorad,31,1997-07-11,Librarian,Entertainment,Mass Customer,N,No,1.0,F,19
2168,Levon,Woollard,83,1974-11-16,VP Accounting,Financial Services,Mass Customer,N,Yes,17.0,M,42
2169,Jarrad,Atwell,80,1979-02-28,Senior Financial Analyst,Financial Services,Mass Customer,N,No,18.0,M,37
2170,Dewitt,Laight,27,1963-04-27,Geological Engineer,Manufacturing,Affluent Customer,N,No,6.0,M,53
2171,Laryssa,Maes,21,1970-02-10,Pharmacist,Health,High Net Worth,N,No,10.0,F,46
2172,Emmery,Angrock,6,1979-01-05,Information Systems Manager,Health,Affluent Customer,N,Yes,13.0,M,37
2173,Gracia,McAteer,27,1976-09-21,Help Desk Technician,IT,Mass Customer,N,Yes,22.0,F,40
2174,Rock,Vickerstaff,32,1962-09-21,Account Executive,Argiculture,High Net Worth,N,No,11.0,M,54
2175,Elvyn,Bullas,23,1985-11-01,Web Developer III,Health,Mass Customer,N,No,13.0,M,31
2176,Josie,Gallemore,79,1962-11-09,Accountant II,Property,High Net Worth,N,Yes,12.0,F,54
2177,Waverly,Creebo,35,1977-10-08,Social Worker,Health,Mass Customer,N,No,9.0,M,39
2178,Veriee,Colthard,20,1954-03-18,Mechanical Systems Engineer,Retail,Mass Customer,N,No,12.0,F,62
2179,Benson,cornhill,15,1960-08-20,Desktop Support Technician,Manufacturing,Mass Customer,N,No,17.0,M,56
2180,Urbanus,Trevaskus,98,1960-01-11,Chief Design Engineer,,High Net Worth,N,Yes,13.0,M,56
2181,Tobe,Roxby,99,1974-07-17,Account Executive,IT,Mass Customer,N,Yes,8.0,M,42
2182,Symon,Minchin,47,1967-04-23,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,16.0,M,49
2183,Jillie,Fyndon,61,1972-02-07,Programmer Analyst IV,Manufacturing,Mass Customer,N,Yes,7.0,F,44
2184,Lamar,Gladman,49,1971-12-05,Statistician III,Health,Mass Customer,N,No,11.0,M,45
2185,Gayle,Gridley,40,1963-10-15,Human Resources Assistant II,Property,Mass Customer,N,No,19.0,F,53
2186,Carolina,Sexty,61,1963-03-18,Clinical Specialist,Health,High Net Worth,N,No,5.0,F,53
2187,Brunhilde,Kendall,52,1997-12-27,Budget/Accounting Analyst I,Health,Mass Customer,N,No,2.0,F,19
2188,Zonnya,Fayter,85,1972-04-03,Nurse Practicioner,,Mass Customer,N,No,17.0,F,44
2189,Thedric,,43,1998-02-25,Safety Technician II,Financial Services,High Net Worth,N,No,4.0,M,18
2190,Maressa,Kondrachenko,77,1979-04-17,,IT,Affluent Customer,N,No,13.0,F,37
2191,Alley,Fitchell,2,1976-05-11,Payment Adjustment Coordinator,,Mass Customer,N,Yes,4.0,M,40
2192,Hubie,Leipold,93,1966-08-27,Staff Accountant II,,Mass Customer,N,No,14.0,M,50
2193,Roldan,Carrington,66,1955-12-16,Developer III,,Mass Customer,N,Yes,6.0,M,61
2194,Johnette,O'Fergus,79,1958-09-10,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,11.0,F,58
2195,Nevsa,Taill,94,1987-05-02,GIS Technical Architect,Financial Services,Affluent Customer,N,Yes,13.0,F,29
2196,Skylar,Brise,66,1976-06-08,Media Manager I,Retail,High Net Worth,N,Yes,7.0,M,40
2197,Filip,Willows,32,1993-09-16,Programmer Analyst I,Financial Services,Mass Customer,N,No,7.0,M,23
2198,Marijn,Arnoll,1,1998-01-10,Editor,Property,Affluent Customer,N,Yes,1.0,M,18
